time,COMx,COMy,COMz,
4580,-53.308,-174.79,1086.1
4590,-52.16,-176.92,1086.4
4600,-51.275,-178.93,1086.9
4610,-50.409,-180.8,1087.3
4620,-49.477,-182.3,1087.7
4630,-48.407,-183.44,1087.9
4640,-47.395,-184.06,1088.2
4650,-46.4,-184.36,1088.5
4660,-45.562,-184.48,1088.9
4670,-44.877,-184.48,1089.5
4680,-44.257,-184.43,1090.4
4690,-43.809,-184.37,1091.7
4700,-43.414,-184.18,1093.4
4710,-43.052,-183.88,1095.3
4720,-42.726,-183.33,1097.4
4730,-42.396,-182.61,1099.8
4740,-42.103,-181.72,1102.2
4750,-41.86,-180.7,1104.8
4760,-41.637,-179.64,1107.5
4770,-41.49,-178.38,1110.2
4780,-41.395,-177.28,1112.7
4790,-41.371,-175.98,1115.2
4800,-41.385,-174.66,1117.6
4810,-41.404,-173.23,1119.7
4820,-41.463,-171.73,1121.6
4830,-41.508,-170.16,1123.3
4840,-41.637,-168.62,1124.7
4850,-41.732,-167,1125.8
4860,-41.91,-165.34,1126.7
4870,-42.094,-163.76,1127.2
4880,-42.348,-162.06,1127.4
4890,-42.625,-160.44,1127.3
4900,-42.925,-158.82,1126.9
4910,-43.278,-157.15,1126.1
4920,-43.697,-155.43,1125
4930,-44.194,-153.92,1123.6
4940,-44.75,-152.34,1121.9
4950,-45.357,-150.83,1119.9
4960,-46.107,-149.35,1117.6
4970,-46.898,-148.1,1115.3
4980,-47.856,-146.99,1112.8
4990,-48.926,-146,1110.2
5000,-50.031,-145.38,1107.7
5010,-51.211,-144.94,1105
5020,-52.413,-144.76,1102.4
5030,-53.702,-144.73,1100
5040,-55.129,-144.91,1097.7
5050,-56.542,-145.32,1095.6
5060,-58.054,-145.8,1093.6
5070,-59.645,-146.56,1092
5080,-61.349,-147.27,1090.8
5090,-63.198,-148.15,1090.1
5100,-65.043,-149.11,1090
5110,-66.772,-150.72,1090.3
5120,-68.414,-152.5,1091.1
5130,-69.999,-154.22,1091.9
5140,-71.598,-155.77,1092.8
5150,-73.196,-156.92,1093.6
5160,-74.838,-157.68,1094.3
5170,-76.393,-158.09,1095.1
